REGION,DISTRICT,YEAR,CROP,AREA (HA),YIELD (MT/HA),PRODUCTION (MT)
BRONG AHAFO,SENE,2009,MAIZE,6700,1.82,12198.72
BRONG AHAFO,NKORANZA,2009,MAIZE,37870,1.9,71953
BRONG AHAFO,TECHIMAN MUNICIPAL,2009,MAIZE,15230,1.9,28937
BRONG AHAFO,ASUNAFO NORTH,2009,MAIZE,5710,1.79,10202.43
BRONG AHAFO,ASUNAFO SOUTH,2009,MAIZE,5910,1.99,11767.04
BRONG AHAFO,JAMAN NORTH,2009,MAIZE,4450,1.96,8721.88
BRONG AHAFO,JAMAN SOUTH,2009,MAIZE,7210,1.9,13699
BRONG AHAFO,KINTAMPO NORTH,2009,MAIZE,27200,2,54400
BRONG AHAFO,KINTAMPO SOUTH,2009,MAIZE,14910,1.88,28062.53
BRONG AHAFO,ATEBUBU -AMANTIN,2009,MAIZE,1610,2,3220
BRONG AHAFO,PRU,2009,MAIZE,2510,2,5020
BRONG AHAFO,TAIN,2009,MAIZE,2610,1.79,4678.59
BRONG AHAFO,ASUTIFI,2009,RICE,160,1.72,274.43
BRONG AHAFO,DORMA AHENKRO,2009,RICE,980,1.26,1239.21
BRONG AHAFO,TANO NORTH,2009,RICE,140,2.01,280.97
BRONG AHAFO,TANO SOUTH,2009,RICE,100,2.02,202.04
BRONG AHAFO,SENE,2009,RICE,1780,1.63,2905.26
BRONG AHAFO,ASUNAFO NORTH,2009,RICE,110,1.27,139.33
BRONG AHAFO,ASUNAFO SOUTH,2009,RICE,100,1.25,125.24
BRONG AHAFO,KINTAMPO NORTH,2009,RICE,40,1.73,69
BRONG AHAFO,ATEBUBU -AMANTIN,2009,RICE,200,1.93,386.93
BRONG AHAFO,PRU,2009,RICE,100,1.73,173.27
BRONG AHAFO, SUNYANI MUNICIPAL ,2009,CASSAVA,9410,11.01,103593.04
BRONG AHAFO,ASUTIFI,2009,CASSAVA,13120,17.35,227605.3
BRONG AHAFO, WENCHI MUNICIPAL ,2009,CASSAVA,9770,14.2,138692.39
BRONG AHAFO,DORMA AHENKRO,2009,CASSAVA,12870,13.86,178383.58
BRONG AHAFO,BEREKUM,2009,CASSAVA,7230,15.23,110097.77
BRONG AHAFO,TANO NORTH,2009,CASSAVA,3050,17.14,52278.44
BRONG AHAFO,TANO SOUTH,2009,CASSAVA,9580,16.93,162206.07
BRONG AHAFO,SENE,2009,CASSAVA,20560,13.2,271375.2
BRONG AHAFO,NKORANZA,2009,CASSAVA,7130,17.01,121298.94
BRONG AHAFO,TECHIMAN MUNICIPAL,2009,CASSAVA,8680,16.51,143323.56
BRONG AHAFO,ASUNAFO NORTH,2009,CASSAVA,4000,15.3,61189.19
BRONG AHAFO,ASUNAFO SOUTH,2009,CASSAVA,14330,15.36,220054.71
BRONG AHAFO,JAMAN NORTH,2009,CASSAVA,1580,13.62,21520.76
BRONG AHAFO,JAMAN SOUTH,2009,CASSAVA,4860,13.81,67111.19
BRONG AHAFO,KINTAMPO NORTH,2009,CASSAVA,4910,17.36,85213.42
BRONG AHAFO,KINTAMPO SOUTH,2009,CASSAVA,3900,17.17,66956.5
BRONG AHAFO,ATEBUBU -AMANTIN,2009,CASSAVA,21660,12.89,279215.89
BRONG AHAFO,PRU,2009,CASSAVA,13770,12.86,177037.57
BRONG AHAFO,TAIN,2009,CASSAVA,9300,12.88,119759.25
BRONG AHAFO, SUNYANI MUNICIPAL ,2009,YAM,340,19.25,6545.99
BRONG AHAFO,ASUTIFI,2009,YAM,180,12.5,2249.49
BRONG AHAFO, WENCHI MUNICIPAL ,2009,YAM,9460,17.82,168624.3
BRONG AHAFO,DORMA AHENKRO,2009,YAM,910,15.14,13781.71
BRONG AHAFO,BEREKUM,2009,YAM,1130,12.73,14382.54
BRONG AHAFO,TANO NORTH,2009,YAM,280,11.64,3258.55
BRONG AHAFO,TANO SOUTH,2009,YAM,640,12.16,7780
BRONG AHAFO,SENE,2009,YAM,24400,20.45,499063.19
BRONG AHAFO,NKORANZA,2009,YAM,8410,19.29,162267.41
BRONG AHAFO,TECHIMAN MUNICIPAL,2009,YAM,13230,21.49,284325
BRONG AHAFO,ASUNAFO NORTH,2009,YAM,90,13.87,1248.39
BRONG AHAFO,ASUNAFO SOUTH,2009,YAM,110,13.72,1509.33
BRONG AHAFO,JAMAN NORTH,2009,YAM,8860,16.77,148608.68
BRONG AHAFO,JAMAN SOUTH,2009,YAM,11410,15.92,181680.85
BRONG AHAFO,KINTAMPO NORTH,2009,YAM,8730,20.67,180477.98
BRONG AHAFO,KINTAMPO SOUTH,2009,YAM,8140,20.8,169300.4
BRONG AHAFO,ATEBUBU -AMANTIN,2009,YAM,9810,16.93,166096.66
BRONG AHAFO,PRU,2009,YAM,13770,17.44,240175.23
BRONG AHAFO,TAIN,2009,YAM,7770,16.17,125646.17
UPPER WEST,WA WEST,2009,MAIZE,3900,1.5,5850
UPPER WEST,WA EAST,2009,MAIZE,6300,1.65,10390
UPPER WEST,WA MUNICIPAL,2009,MAIZE,5600,1.4,7840
UPPER WEST,LAWRA,2009,MAIZE,3600,0.9,3240
UPPER WEST,SISSALA EAST,2009,MAIZE,7900,1.7,13430
UPPER WEST,SISSALA WEST,2009,MAIZE,5800,1.6,9280
UPPER WEST,JIRAPA-LAMBUSSIE,2009,MAIZE,3300,1.65,5450
UPPER WEST,NADOWLI,2009,MAIZE,9200,1.65,15180
UPPER WEST,WA WEST,2009,RICE,1500,2.33,3500
UPPER WEST,WA EAST,2009,RICE,600,1.8,1080
UPPER WEST,WA MUNICIPAL,2009,RICE,400,1.45,580
UPPER WEST,LAWRA,2009,RICE,100,1.8,180
UPPER WEST,SISSALA EAST,2009,RICE,200,1.9,380
UPPER WEST,SISSALA WEST,2009,RICE,300,1.6,480
UPPER WEST,JIRAPA-LAMBUSSIE,2009,RICE,900,1.3,1170
UPPER WEST,NADOWLI,2009,RICE,200,1.2,240
UPPER WEST,WA WEST,2009,YAM,3920,11,43120
UPPER WEST,WA EAST,2009,YAM,3700,20,74000
UPPER WEST,WA MUNICIPAL,2009,YAM,3400,24,81600
UPPER WEST,SISSALA EAST,2009,YAM,3200,14,44800
UPPER WEST,SISSALA WEST,2009,YAM,2500,15.81,39520
UPPER WEST,JIRAPA-LAMBUSSIE,2009,YAM,960,13,12480
UPPER WEST,NADOWLI,2009,YAM,4300,21,90300
UPPER WEST,WA WEST,2009,SOYABEAN,4200,1.45,6090
UPPER WEST,WA EAST,2009,SOYABEAN,4300,1.4,6020
UPPER WEST,WA MUNICIPAL,2009,SOYABEAN,4400,1.45,6380
UPPER WEST,LAWRA,2009,SOYABEAN,170,0.82,140
UPPER WEST,SISSALA EAST,2009,SOYABEAN,150,1.47,220
UPPER WEST,SISSALA WEST,2009,SOYABEAN,160,1.44,230
UPPER WEST,JIRAPA-LAMBUSSIE,2009,SOYABEAN,270.3,0.81,220
UPPER WEST,NADOWLI,2009,SOYABEAN,720,0.79,570
UPPER EAST,BUILSA,2009,MAIZE,3070,1.6,4910
UPPER EAST,KASINA-NANKANA,2009,MAIZE,3310,1.8,5960
UPPER EAST,BOLGATANGA MUNICIPAL,2009,MAIZE,820,1.9,1560
UPPER EAST,BAWKU MUNICIPAL,2009,MAIZE,9440,2.25,21220
UPPER EAST,BAWKU WEST,2009,MAIZE,4280,1.16,4970
UPPER EAST,BONGO,2009,MAIZE,230,0.91,210
UPPER EAST,GARU TEMPANE,2009,MAIZE,5270,1.31,6900
UPPER EAST,TALENSI NABDAM,2009,MAIZE,4620,1.17,5410
UPPER EAST,BUILSA,2009,RICE,8980,2.4,21550
UPPER EAST,KASINA-NANKANA,2009,RICE,7010,3.2,22430
UPPER EAST,BOLGATANGA MUNICIPAL,2009,RICE,6210,2.7,16770
UPPER EAST,BAWKU MUNICIPAL,2009,RICE,4860,3,14580
UPPER EAST,BAWKU WEST,2009,RICE,4930,3,14790
UPPER EAST,BONGO,2009,RICE,3380,2.5,8450
UPPER EAST,GARU TEMPANE,2009,RICE,2430,2.8,6810
UPPER EAST,TALENSI NABDAM,2009,RICE,2030,2.9,5890
UPPER EAST,BUILSA,2009,SOYABEAN,440,0.41,180
UPPER EAST,KASINA-NANKANA,2009,SOYABEAN,420,0.81,340
UPPER EAST,BOLGATANGA MUNICIPAL,2009,SOYABEAN,740,1.2,890
UPPER EAST,BAWKU MUNICIPAL,2009,SOYABEAN,7080,1.31,9280
UPPER EAST,BAWKU WEST,2009,SOYABEAN,7500,0.83,6220
UPPER EAST,BONGO,2009,SOYABEAN,80,1.13,90
UPPER EAST,GARU TEMPANE,2009,SOYABEAN,2150,0.64,1380
UPPER EAST,TALENSI NABDAM,2009,SOYABEAN,1910,0.94,1790
WESTERN,SHAMA AHANTA EAST,2009,COCOYAM,60,3.83,230
WESTERN,WEST AHANTA,2009,COCOYAM,190,4.42,840
WESTERN,MPORHOR WASSA EAST,2009,COCOYAM,1490,4.62,6880
WESTERN,WASSA WEST,2009,COCOYAM,630,4.84,3050
WESTERN,EAST NZEMA,2009,COCOYAM,130,4.38,570
WESTERN,JOMORO,2009,COCOYAM,100,3.83,383.33
WESTERN,AMENFI EAST,2009,COCOYAM,1280,5.89,7540
WESTERN,AMENFI  WEST (WASSA AMENFI),2009,COCOYAM,990,3.83,3795
WESTERN,AOWIN -SUAMAN,2009,COCOYAM,5860,3.83,22463.33
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2009,COCOYAM,7960,5.9,46960
WESTERN,SEFWI-WIAWSO,2009,COCOYAM,10640,6.2,65960
WESTERN,BIA,2009,COCOYAM,5060,6.39,32330
WESTERN,JUABESO,2009,COCOYAM,6540,6.4,41850
WESTERN,SHAMA AHANTA EAST,2009,PLANTAIN,310,9.1,2820
WESTERN,WEST AHANTA,2009,PLANTAIN,320,5.91,1890
WESTERN,MPORHOR WASSA EAST,2009,PLANTAIN,1750,9.1,15930
WESTERN,WASSA WEST,2009,PLANTAIN,1230,7.33,9020
WESTERN,EAST NZEMA,2009,PLANTAIN,330,9.1,3001.94
WESTERN,JOMORO,2009,PLANTAIN,320,10.34,3310
WESTERN,AMENFI EAST,2009,PLANTAIN,5080,10.6,53850
WESTERN,AMENFI  WEST (WASSA AMENFI),2009,PLANTAIN,4850,9.9,48020
WESTERN,AOWIN -SUAMAN,2009,PLANTAIN,8690,10.6,92110
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2009,PLANTAIN,9890,10.2,100880
WESTERN,SEFWI-WIAWSO,2009,PLANTAIN,12030,9.6,115490
WESTERN,BIA,2009,PLANTAIN,6720,9.8,65850
WESTERN,JUABESO,2009,PLANTAIN,7350,9.1,66861.29
CENTRAL,UPPER DENKYIRA,2009,COCOYAM,5660,7.22,40890
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2009,COCOYAM,2060,0.2,420
CENTRAL,ASSIN SOUTH,2009,COCOYAM,1280,4.4,5630
CENTRAL,ASSIN NORTH,2009,COCOYAM,2150,4.62,9930
CENTRAL,ABURA-ASEBU-KWAMANKESE,2009,COCOYAM,810,4.52,3660
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2009,COCOYAM,20,4.5,90
CENTRAL,AJUMAKO-ENYAN-ESIAM,2009,COCOYAM,1330,7.22,9608.43
CENTRAL,CAPE COAST,2009,COCOYAM,530,4.25,2250
CENTRAL,AGONA,2009,COCOYAM,2990,7.25,21680
CENTRAL,UPPER DENKYIRA,2009,PLANTAIN,5860,9.11,53390
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2009,PLANTAIN,1840,9.11,16764.1
CENTRAL,ASSIN SOUTH,2009,PLANTAIN,1400,9.11,12755.29
CENTRAL,ASSIN NORTH,2009,PLANTAIN,1760,6.11,10760
CENTRAL,ABURA-ASEBU-KWAMANKESE,2009,PLANTAIN,1120,5.36,6000
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2009,PLANTAIN,360,8.47,3050
CENTRAL,MFANTSIMAN,2009,PLANTAIN,310,4.13,1280
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,2009,PLANTAIN,450,5.8,2610
CENTRAL,AJUMAKO-ENYAN-ESIAM,2009,PLANTAIN,490,10.82,5300
CENTRAL,GOMOA,2009,PLANTAIN,60,7.33,440
CENTRAL,CAPE COAST,2009,PLANTAIN,140,7.5,1050
CENTRAL,AGONA,2009,PLANTAIN,3000,14.18,42530
EASTERN,BIRIM SOUTH,2009,COCOYAM,6200,9,55800
EASTERN,WEST AKIM,2009,COCOYAM,6700,8.5,56950
EASTERN,SUHUM KRABOA COALTAR,2009,COCOYAM,1900,8.5,16150
EASTERN,AKUAPIM SOUTH,2009,COCOYAM,800,5,4000
EASTERN,AKUAPIM NORTH,2009,COCOYAM,850,9,7650
EASTERN,NEW JUABEN,2009,COCOYAM,700,7,4900
EASTERN,YILO KROBO,2009,COCOYAM,850,6,5100
EASTERN,EAST AKIM,2009,COCOYAM,2000,9,18000
EASTERN,ATIWA,2009,COCOYAM,4850,8,38800
EASTERN,KWAEBIBIREM,2009,COCOYAM,5000,8.5,42500
EASTERN,BIRIM NORTH,2009,COCOYAM,2000,7.8,15600
EASTERN,KWAHU WEST,2009,COCOYAM,950,7,6650
EASTERN,KWAHU WEST,2009,COCOYAM,950,7.5,7125
EASTERN,FANTEAKWA,2009,COCOYAM,7800,9.5,74100
EASTERN,AFRAM PLAINS,2009,COCOYAM,300,5,1500
EASTERN,ASUOGYAMAN,2009,COCOYAM,300,6,1800
EASTERN,MANYA KROBO,2009,COCOYAM,250,6,1500
EASTERN,BIRIM SOUTH,2009,PLANTAIN,9900,10,99000
EASTERN,WEST AKIM,2009,PLANTAIN,9400,10,94000
EASTERN,SUHUM KRABOA COALTAR,2009,PLANTAIN,10300,10,103000
EASTERN,AKUAPIM SOUTH,2009,PLANTAIN,2100,10,21000
EASTERN,AKUAPIM NORTH,2009,PLANTAIN,1500,10.5,15750
EASTERN,NEW JUABEN,2009,PLANTAIN,800,10.6,8480
EASTERN,YILO KROBO,2009,PLANTAIN,700,9,6300
EASTERN,EAST AKIM,2009,PLANTAIN,4500,10,45000
EASTERN,ATIWA,2009,PLANTAIN,7150,10,71500
EASTERN,KWAEBIBIREM,2009,PLANTAIN,6900,10.6,73140
EASTERN,BIRIM NORTH,2009,PLANTAIN,6300,10.8,68040
EASTERN,KWAHU WEST,2009,PLANTAIN,2700,10,27000
EASTERN,KWAHU WEST,2009,PLANTAIN,4800,10.5,50400
EASTERN,FANTEAKWA,2009,PLANTAIN,13400,10,134000
EASTERN,AFRAM PLAINS,2009,PLANTAIN,700,7,4900
EASTERN,ASUOGYAMAN,2009,PLANTAIN,1550,9,13950
EASTERN,MANYA KROBO,2009,PLANTAIN,750,9,6750
VOLTA,NORTH DAYI (KPANDO),2009,COCOYAM,100,5.54,554
VOLTA,SOUTH DAYI,2009,COCOYAM,110,4.53,498.3
VOLTA,HOHOE MUNICIPAL,2009,COCOYAM,200,3.2,640
VOLTA,JASIKAN,2009,COCOYAM,2050,9.98,20448.75
VOLTA,KADJEBI,2009,COCOYAM,2210,7,15470
VOLTA,NKWANTA,2009,COCOYAM,840,5.01,4208.4
VOLTA,KRACHI WEST,2009,COCOYAM,70,3.02,211.4
VOLTA,KRACHI EAST,2009,COCOYAM,100,4.02,402
VOLTA,HO MUNICIPAL,2009,COCOYAM,450,3.5,1575
VOLTA,ADAKLU ANYIGBE,2009,COCOYAM,20,4.54,90.8
VOLTA,NORTH DAYI (KPANDO),2009,PLANTAIN,200,5.88,1176
VOLTA,SOUTH DAYI,2009,PLANTAIN,160,6.6,1056
VOLTA,HOHOE MUNICIPAL,2009,PLANTAIN,640,5.8,3712
VOLTA,JASIKAN,2009,PLANTAIN,3360,8.93,29988
VOLTA,KADJEBI,2009,PLANTAIN,2450,7.6,18620
VOLTA,NKWANTA,2009,PLANTAIN,510,7.01,3575.1
VOLTA,KRACHI WEST,2009,PLANTAIN,130,5.64,733.2
VOLTA,KRACHI EAST,2009,PLANTAIN,210,6,1260
VOLTA,HO MUNICIPAL,2009,PLANTAIN,280,10,2800
VOLTA,ADAKLU ANYIGBE,2009,PLANTAIN,20,5.18,103.6
VOLTA,NKWANTA,2009,SORGHUM,610,1.44,878.4
VOLTA,KRACHI WEST,2009,SORGHUM,2510,1.12,2811.2
VOLTA,KRACHI EAST,2009,SORGHUM,1230,1.11,1365.3
ASHANTI,BEKWAI MUNI (AMANSIE EAST),2009,COCOYAM,2950,5.77,17009.88
ASHANTI,AMANSIE CENTRAL,2009,COCOYAM,1710,7.83,13388.8
ASHANTI,AMANSIE WEST,2009,COCOYAM,1230,7.94,9762.53
ASHANTI,EJURA SEKYEREDUMASE,2009,COCOYAM,70,4.53,317.22
ASHANTI,SEKYERE WEST ,2009,COCOYAM,2260,6.62,14962.26
ASHANTI,SEKYERE EAST,2009,COCOYAM,3660,6.68,24462.11
ASHANTI,AFIGYA SEKYERE,2009,COCOYAM,3860,6.97,26895.63
ASHANTI,AHAFO ANO NORTH,2009,COCOYAM,7370,7.17,52818.33
ASHANTI,AHAFO ANO SOUTH,2009,COCOYAM,9840,6.44,63396.98
ASHANTI,ATWIMA MPONUA,2009,COCOYAM,6280,5.68,35665.8
ASHANTI,ATWIMA NWABIAGYA,2009,COCOYAM,5430,5.44,29565.64
ASHANTI,EJUSU JUABEN,2009,COCOYAM,2480,6.71,16643.1
ASHANTI,BOSUMTWE-ATWIMA-KWANWOMA,2009,COCOYAM,1070,6.92,7404.54
ASHANTI,KWABRE ,2009,COCOYAM,3120,6.61,20613.85
ASHANTI,OFFINSO,2009,COCOYAM,1630,6.23,10156.43
ASHANTI,ADANSI NORTH,2009,COCOYAM,1160,5.79,6713.88
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2009,COCOYAM,540,6.47,3496.12
ASHANTI,ADANSI  SOUTH,2009,COCOYAM,2590,6.64,17195.07
ASHANTI,ASANTE AKIM NORTH,2009,COCOYAM,1460,7.44,10866.66
ASHANTI,ASANTE AKIM SOUTH,2009,COCOYAM,9640,4.84,46616.22
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2009,COCOYAM,20,5.65,112.94
ASHANTI,BEKWAI MUNI (AMANSIE EAST),2009,PLANTAIN,6640,10.11,67134.85
ASHANTI,AMANSIE CENTRAL,2009,PLANTAIN,4430,9.11,40374.1
ASHANTI,AMANSIE WEST,2009,PLANTAIN,3100,9.97,30906.06
ASHANTI,EJURA SEKYEREDUMASE,2009,PLANTAIN,810,9.07,7344.13
ASHANTI,SEKYERE WEST ,2009,PLANTAIN,3730,11.25,41969.87
ASHANTI,SEKYERE EAST,2009,PLANTAIN,3300,12.28,40536.98
ASHANTI,AFIGYA SEKYERE,2009,PLANTAIN,5440,9.14,49696.03
ASHANTI,AHAFO ANO NORTH,2009,PLANTAIN,6600,10.86,71668.63
ASHANTI,AHAFO ANO SOUTH,2009,PLANTAIN,7220,10.11,73003.85
ASHANTI,ATWIMA MPONUA,2009,PLANTAIN,7470,9.98,74568.26
ASHANTI,ATWIMA NWABIAGYA,2009,PLANTAIN,4300,10.11,43474.42
ASHANTI,EJUSU JUABEN,2009,PLANTAIN,3429.9,10.23,35088.05
ASHANTI,BOSUMTWE-ATWIMA-KWANWOMA,2009,PLANTAIN,3300,10.18,33604.2
ASHANTI,KWABRE ,2009,PLANTAIN,2470,10.7,26421.83
ASHANTI,OFFINSO,2009,PLANTAIN,5980,10.79,64513.5
ASHANTI,ADANSI NORTH,2009,PLANTAIN,4130,10.34,42698.18
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2009,PLANTAIN,1080,8.83,9540
ASHANTI,ADANSI  SOUTH,2009,PLANTAIN,3410,10.93,37282.41
ASHANTI,ASANTE AKIM NORTH,2009,PLANTAIN,5700,10.31,58782.95
ASHANTI,ASANTE AKIM SOUTH,2009,PLANTAIN,8390,12.12,101690.04
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2009,PLANTAIN,1040,9.47,9851.06
ASHANTI,EJURA SEKYEREDUMASE,2009,GROUNDNUT,4460,1.47,6570.88
BRONG AHAFO, SUNYANI MUNICIPAL ,2009,COCOYAM,1950,5.25,10238
BRONG AHAFO,ASUTIFI,2009,COCOYAM,12550,6.85,85991.44
BRONG AHAFO, WENCHI MUNICIPAL ,2009,COCOYAM,2310,5.38,12417.25
BRONG AHAFO,DORMA AHENKRO,2009,COCOYAM,4360,5.12,22330.24
BRONG AHAFO,BEREKUM,2009,COCOYAM,4300,6.76,29080.53
BRONG AHAFO,TANO NORTH,2009,COCOYAM,2010,7.07,14220.15
BRONG AHAFO,TANO SOUTH,2009,COCOYAM,2250,6.52,14668.92
BRONG AHAFO,NKORANZA,2009,COCOYAM,650,4.92,3196.33
BRONG AHAFO,TECHIMAN MUNICIPAL,2009,COCOYAM,2970,7.23,21459.68
BRONG AHAFO,ASUNAFO NORTH,2009,COCOYAM,3480,7.61,26466.61
BRONG AHAFO,ASUNAFO SOUTH,2009,COCOYAM,9000,7.45,67038.31
BRONG AHAFO,JAMAN NORTH,2009,COCOYAM,990,6.94,6872.77
BRONG AHAFO,JAMAN SOUTH,2009,COCOYAM,2370,6.88,16294.75
BRONG AHAFO,KINTAMPO NORTH,2009,COCOYAM,260,6.63,1724.53
BRONG AHAFO,KINTAMPO SOUTH,2009,COCOYAM,440,6.48,2851.44
BRONG AHAFO, SUNYANI MUNICIPAL ,2009,PLANTAIN,3950,11.3,44650
BRONG AHAFO,ASUTIFI,2009,PLANTAIN,17660,16.09,284063.66
BRONG AHAFO, WENCHI MUNICIPAL ,2009,PLANTAIN,1060,7.63,8087.85
BRONG AHAFO,DORMA AHENKRO,2009,PLANTAIN,3060,9.62,29433.76
BRONG AHAFO,BEREKUM,2009,PLANTAIN,2670,10.02,26753.94
BRONG AHAFO,TANO NORTH,2009,PLANTAIN,3780,11.72,44308.61
BRONG AHAFO,TANO SOUTH,2009,PLANTAIN,3910,11.58,45264.73
BRONG AHAFO,NKORANZA,2009,PLANTAIN,520,7.23,3760.31
BRONG AHAFO,TECHIMAN MUNICIPAL,2009,PLANTAIN,8120,10.61,86134.61
BRONG AHAFO,ASUNAFO NORTH,2009,PLANTAIN,8250,18.94,156265.88
BRONG AHAFO,ASUNAFO SOUTH,2009,PLANTAIN,11140,18.91,210680.91
BRONG AHAFO,JAMAN NORTH,2009,PLANTAIN,640,7.56,4835.22
BRONG AHAFO,JAMAN SOUTH,2009,PLANTAIN,980,7.69,7538.92
BRONG AHAFO,KINTAMPO NORTH,2009,PLANTAIN,40,7.46,298.29
BRONG AHAFO,KINTAMPO SOUTH,2009,PLANTAIN,50,6.79,339.58
UPPER WEST,WA WEST,2009,MILLET,7200,0.7,5040
UPPER WEST,WA EAST,2009,MILLET,6400,0.65,4160
UPPER WEST,WA MUNICIPAL,2009,MILLET,7699.84,1.4,10780
UPPER WEST,LAWRA,2009,MILLET,12700,1.6,20320
UPPER WEST,SISSALA EAST,2009,MILLET,4600,1.6,7360
UPPER WEST,SISSALA WEST,2009,MILLET,4800,0.87,4180
UPPER WEST,JIRAPA-LAMBUSSIE,2009,MILLET,12800,0.9,11520
UPPER WEST,NADOWLI,2009,MILLET,10600,0.8,8480
UPPER WEST,WA WEST,2009,SORGHUM,5700,1.1,6270
UPPER WEST,WA EAST,2009,SORGHUM,4100,0.9,3690
UPPER WEST,WA MUNICIPAL,2009,SORGHUM,6400,1.5,9600
UPPER WEST,LAWRA,2009,SORGHUM,54300,1.1,59730
UPPER WEST,SISSALA EAST,2009,SORGHUM,1000,1.2,1200
UPPER WEST,SISSALA WEST,2009,SORGHUM,8800,1,8800
UPPER WEST,JIRAPA-LAMBUSSIE,2009,SORGHUM,14700,0.9,13230
UPPER WEST,NADOWLI,2009,SORGHUM,18900,1,18900
UPPER WEST,WA WEST,2009,GROUNDNUT,17800,1.7,30260
UPPER WEST,WA EAST,2009,GROUNDNUT,11900,1.6,19040
UPPER WEST,WA MUNICIPAL,2009,GROUNDNUT,14200,1.7,24140
UPPER WEST,LAWRA,2009,GROUNDNUT,13800,1.5,20700
UPPER WEST,SISSALA EAST,2009,GROUNDNUT,10500,1.78,18690
UPPER WEST,SISSALA WEST,2009,GROUNDNUT,6900,1.78,12280
UPPER WEST,JIRAPA-LAMBUSSIE,2009,GROUNDNUT,21700,1.5,32550
UPPER WEST,NADOWLI,2009,GROUNDNUT,28700,1.5,43050
UPPER WEST,WA WEST,2009,COWPEA,4800,1,4800
UPPER WEST,WA EAST,2009,COWPEA,4900,0.9,4410
UPPER WEST,WA MUNICIPAL,2009,COWPEA,3200,1.18,3770
UPPER WEST,LAWRA,2009,COWPEA,3400,1.1,3740
UPPER WEST,SISSALA EAST,2009,COWPEA,7200,1.09,7840
UPPER WEST,SISSALA WEST,2009,COWPEA,8100,1.1,8910
UPPER WEST,JIRAPA-LAMBUSSIE,2009,COWPEA,14600,1.26,18390
UPPER WEST,NADOWLI,2009,COWPEA,21900,1.25,27370
UPPER EAST,BUILSA,2009,MILLET,8350,1.44,12020
UPPER EAST,KASINA-NANKANA,2009,MILLET,9480,1.38,13090
UPPER EAST,BOLGATANGA MUNICIPAL,2009,MILLET,6780,1.03,6980
UPPER EAST,BAWKU MUNICIPAL,2009,MILLET,13880,1.78,24720
UPPER EAST,BAWKU WEST,2009,MILLET,10190,1.29,13140
UPPER EAST,BONGO,2009,MILLET,2850,1.08,3080
UPPER EAST,GARU TEMPANE,2009,MILLET,7400,0.44,3260
UPPER EAST,TALENSI NABDAM,2009,MILLET,4990,0.67,3340
UPPER EAST,BUILSA,2009,SORGHUM,10210,1.8,18380
UPPER EAST,KASINA-NANKANA,2009,SORGHUM,14090,1.31,18460
UPPER EAST,BOLGATANGA MUNICIPAL,2009,SORGHUM,8460,1.25,10570
UPPER EAST,BAWKU MUNICIPAL,2009,SORGHUM,6760,1.67,11290
UPPER EAST,BAWKU WEST,2009,SORGHUM,9530,1.06,10100
UPPER EAST,BONGO,2009,SORGHUM,4480,1.03,4620
UPPER EAST,GARU TEMPANE,2009,SORGHUM,11920,0.72,8580
UPPER EAST,TALENSI NABDAM,2009,SORGHUM,5090,1.08,5500
UPPER EAST,BUILSA,2009,GROUNDNUT,9030,1.3,11740
UPPER EAST,KASINA-NANKANA,2009,GROUNDNUT,19040,0.92,17510
UPPER EAST,BOLGATANGA MUNICIPAL,2009,GROUNDNUT,10050,0.47,4720
UPPER EAST,BAWKU MUNICIPAL,2009,GROUNDNUT,13750,0.89,12240
UPPER EAST,BAWKU WEST,2009,GROUNDNUT,7580,0.81,6140
UPPER EAST,BONGO,2009,GROUNDNUT,7430,0.53,3940
UPPER EAST,GARU TEMPANE,2009,GROUNDNUT,7800,0.44,3430
UPPER EAST,TALENSI NABDAM,2009,GROUNDNUT,5390,0.77,4150
UPPER EAST,BUILSA,2009,COWPEA,2410,0.7,1690
UPPER EAST,KASINA-NANKANA,2009,COWPEA,1670,0.64,1070
UPPER EAST,BOLGATANGA MUNICIPAL,2009,COWPEA,4860,1.2,5830
UPPER EAST,BAWKU MUNICIPAL,2009,COWPEA,2860,1.11,3180
UPPER EAST,BAWKU WEST,2009,COWPEA,8210,0.94,7710
UPPER EAST,BONGO,2009,COWPEA,2420,0.62,1500
UPPER EAST,GARU TEMPANE,2009,COWPEA,8120,0.56,4550
UPPER EAST,TALENSI NABDAM,2009,COWPEA,2980,0.42,1250
WESTERN,SHAMA AHANTA EAST,2010,MAIZE,1000,1.13,1130
WESTERN,WEST AHANTA,2010,MAIZE,1490,1.2,1788
WESTERN,MPORHOR WASSA EAST,2010,MAIZE,2060,1.34,2760.4
WESTERN,WASSA WEST,2010,MAIZE,2280,1.3,2964
WESTERN,EAST NZEMA,2010,MAIZE,1650,1.39,2293.5
